ref,title,price,image,quantity,size,chain_size,amazonite,amethyst,amethysts,aquamarines,aventurine,black ceramic,black lacquer,bracelets,brown diamonds,carnelian,carnelians,ceramic,chrysoprase,chrysoprases,citrine,coral,diamond,diamonds,earrings,emeralds,garnets,gray mother_of_pearl,lacquer,lapis lazuli,malachite,mother_of_pearl,necklaces,non_rhodiumized white gold,obsidians,onyx,pearl,peridots,pink gold,pink sapphire,pink sapphires,platinum,rings,rubies,sapphire,sapphires,spessartite garnet,spinels,tsavorite garnet,tsavorite garnets,white gold,white mother_of_pearl,yellow gold
 B8301256,Love earrings,1470,https://www.cartier.com/content/dam/rcq/car/15/33/26/4/1533264.png,39,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8301424,Love single earring,1750,https://www.cartier.com/content/dam/rcq/car/19/43/67/0/1943670.png,29,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8028800,Love earrings,1770,https://www.cartier.com/content/dam/rcq/car/15/28/58/1/1528581.png,21,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B8029000,Love earrings,1770,https://www.cartier.com/content/dam/rcq/car/15/42/68/1/1542681.png,50,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8028900,Love earrings,1890,https://www.cartier.com/content/dam/rcq/car/15/42/67/1/1542671.png,8,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8022500,Love earrings,3150,https://www.cartier.com/content/dam/rcq/car/15/42/57/1/1542571.png,9,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B8028200,Love earrings,3750,https://www.cartier.com/content/dam/rcq/car/58/46/37/584637.png,0,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B8028300,Love earrings,4000,https://www.cartier.com/content/dam/rcq/car/58/98/05/589805.png,15,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8301433,Love earrings,4050,https://www.cartier.com/content/dam/rcq/car/20/27/79/6/2027796.png,48,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8022900,"Love earrings, 2 diamonds",4650,https://www.cartier.com/content/dam/rcq/car/10/32/57/2/1032572.png,34,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B8301218,Love earrings,4650,https://www.cartier.com/content/dam/rcq/car/10/32/57/4/1032574.png,45,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8022800,"Love earrings, 2 diamonds",5000,https://www.cartier.com/content/dam/rcq/car/10/32/57/0/1032570.png,38,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N8515192,Love earrings,10400,https://www.cartier.com/content/dam/rcq/car/20/27/79/8/2027798.png,13,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N8515193,Love earrings,11100,https://www.cartier.com/content/dam/rcq/car/20/27/80/0/2027800.png,41,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8301423,Love single earring,810,https://www.cartier.com/content/dam/rcq/car/19/43/66/9/1943669.png,46,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B8044700,Panthère de Cartier earrings,11200,https://www.cartier.com/content/dam/rcq/car/58/97/00/589700.png,12,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
 N8050700,Panthère de Cartier earrings,13700,https://www.cartier.com/content/dam/rcq/car/59/27/43/592743.png,27,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N8515072,Panthère de Cartier earrings,24700,https://www.cartier.com/content/dam/rcq/car/96/86/78/968678.png,29,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
 N8503200,Panthère de Cartier earrings,37700,https://www.cartier.com/content/dam/rcq/car/58/51/83/585183.png,8,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N8515073,Panthère de Cartier earrings,49300,https://www.cartier.com/content/dam/rcq/car/77/84/86/778486.png,45,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 H8000330,Panthère de Cartier earrings,70500,https://www.cartier.com/content/dam/rcq/car/14/69/52/4/1469524.png,18,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 HP800976,Panthère de Cartier earrings,160000,https://www.cartier.com/content/dam/rcq/car/58/93/75/589375.png,47,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 HP800918,Panthère de Cartier earrings,177000,https://www.cartier.com/content/dam/rcq/car/58/59/53/585953.png,16,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
 B8033100,Caresse d’Orchidées par Cartier earrings,3300,https://www.cartier.com/content/dam/rcq/car/15/42/87/8/1542878.png,31,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 H8000125,Les Oiseaux Libérés earrings,93500,https://www.cartier.com/content/dam/rcq/car/91/02/67/910267.png,12,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
 H8000128,Les Oiseaux Libérés earrings,194000,https://www.cartier.com/content/dam/rcq/car/97/13/52/971352.png,34,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
 H8000238,Cactus de Cartier earrings,57000,https://www.cartier.com/content/dam/rcq/car/10/54/25/6/1054256.png,38,onesize,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B8043200,Trinity earrings,2040,https://www.cartier.com/content/dam/rcq/car/15/42/75/0/1542750.png,37,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 B8045300,Trinity earrings,5900,https://www.cartier.com/content/dam/rcq/car/58/45/28/584528.png,48,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 B8017100,Trinity earrings,1250,https://www.cartier.com/content/dam/rcq/car/15/42/73/3/1542733.png,21,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
 N8515101,Etincelle de Cartier earrings,7000,https://www.cartier.com/content/dam/rcq/car/14/37/86/6/1437866.png,35,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8043400,Saphirs Légers de Cartier earrings,1420,https://www.cartier.com/content/dam/rcq/car/58/44/51/584451.png,33,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 B8041500,"Diamants Légers earrings, MM",2750,https://www.cartier.com/content/dam/rcq/car/59/11/06/591106.png,5,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8041600,"Diamants Légers earrings, MM",2750,https://www.cartier.com/content/dam/rcq/car/15/43/09/3/1543093.png,3,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B8041400,"Diamants Légers earrings, MM",2940,https://www.cartier.com/content/dam/rcq/car/15/43/07/5/1543075.png,43,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8301244,Etincelle de Cartier earrings,3350,https://www.cartier.com/content/dam/rcq/car/14/37/74/3/1437743.png,3,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8301245,Etincelle de Cartier earrings,3350,https://www.cartier.com/content/dam/rcq/car/14/37/74/4/1437744.png,20,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B8301226,"Etincelle de Cartier earrings, small model",3550,https://www.cartier.com/content/dam/rcq/car/10/54/81/8/1054818.png,37,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8301247,Etincelle de Cartier earrings,7350,https://www.cartier.com/content/dam/rcq/car/14/37/74/6/1437746.png,39,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B8301227,"Etincelle de Cartier earrings, medium model",7850,https://www.cartier.com/content/dam/rcq/car/10/54/82/0/1054820.png,42,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N8515102,Etincelle de Cartier earrings,9300,https://www.cartier.com/content/dam/rcq/car/14/37/86/7/1437867.png,50,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N8515103,Etincelle de Cartier earrings,9950,https://www.cartier.com/content/dam/rcq/car/14/37/86/8/1437868.png,40,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N8515095,Etincelle de Cartier earrings,14700,https://www.cartier.com/content/dam/rcq/car/14/37/74/7/1437747.png,33,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N8515096,Etincelle de Cartier earrings,14700,https://www.cartier.com/content/dam/rcq/car/14/37/74/8/1437748.png,28,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 N8515137,Etincelle de Cartier earrings,20400,https://www.cartier.com/content/dam/rcq/car/16/49/54/2/1649542.png,50,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N8515094,Reflection de Cartier earrings,22400,https://www.cartier.com/content/dam/rcq/car/13/09/65/1/1309651.png,18,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N8515129,Reflection de Cartier earrings,30800,https://www.cartier.com/content/dam/rcq/car/16/49/53/4/1649534.png,2,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N8515086,"Etincelle de Cartier earrings, large model",15700,https://www.cartier.com/content/dam/rcq/car/10/54/82/2/1054822.png,18,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N8515133,Reflection de Cartier earrings,17000,https://www.cartier.com/content/dam/rcq/car/16/49/53/8/1649538.png,28,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N8515190,Etincelle de Cartier earrings,19100,https://www.cartier.com/content/dam/rcq/car/18/11/98/4/1811984.png,18,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 H8000334,Reflection de Cartier earrings,80000,https://www.cartier.com/content/dam/rcq/car/15/78/54/5/1578545.png,50,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 H8000454,Reflection de Cartier earrings,80000,https://www.cartier.com/content/dam/rcq/car/15/78/54/5/1578545.png,43,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8041700,C de Cartier earrings,2080,https://www.cartier.com/content/dam/rcq/car/15/43/35/7/1543357.png,50,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8041800,C de Cartier earrings,2220,https://www.cartier.com/content/dam/rcq/car/15/43/36/5/1543365.png,44,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8301234,Juste un Clou earrings,2620,https://www.cartier.com/content/dam/rcq/car/15/28/50/3/1528503.png,38,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8301235,Juste un Clou earrings,2620,https://www.cartier.com/content/dam/rcq/car/15/28/50/5/1528505.png,41,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B8301236,Juste un Clou earrings,2800,https://www.cartier.com/content/dam/rcq/car/15/28/50/7/1528507.png,21,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8301211,Juste un Clou earrings,4600,https://www.cartier.com/content/dam/rcq/car/15/28/49/6/1528496.png,46,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8301212,Juste un Clou earrings,7000,https://www.cartier.com/content/dam/rcq/car/15/28/49/8/1528498.png,1,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N8515009,Juste un Clou earrings,22900,https://www.cartier.com/content/dam/rcq/car/15/28/51/1/1528511.png,23,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N8515008,Juste un Clou earrings,24600,https://www.cartier.com/content/dam/rcq/car/15/28/50/9/1528509.png,36,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8301225,Juste un Clou earrings,7000,https://www.cartier.com/content/dam/rcq/car/15/28/50/1/1528501.png,14,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 B8032600,"Maillon Panthère earrings, 3 diamond-paved rows",13000,https://www.cartier.com/content/dam/rcq/car/58/76/51/587651.png,5,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 N8515186,Agrafe earrings,25900,https://www.cartier.com/content/dam/rcq/car/19/15/38/7/1915387.png,46,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N8515156,Agrafe earrings,13100,https://www.cartier.com/content/dam/rcq/car/16/49/54/6/1649546.png,27,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N8515187,Agrafe earrings,25900,https://www.cartier.com/content/dam/rcq/car/19/15/38/9/1915389.png,34,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 N8515188,Agrafe earrings,27700,https://www.cartier.com/content/dam/rcq/car/18/11/97/1/1811971.png,25,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 H8000654,Pluie de Cartier earrings,68500,https://www.cartier.com/content/dam/rcq/car/19/05/88/1/1905881.png,30,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8301408,Ecrou de Cartier earrings,5000,https://www.cartier.com/content/dam/rcq/car/16/83/06/2/1683062.png,36,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N8515135,Pluie de Cartier earrings,59000,https://www.cartier.com/content/dam/rcq/car/16/49/54/0/1649540.png,24,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 H8000466,Pluie de Cartier earrings,32000,https://www.cartier.com/content/dam/rcq/car/18/12/48/8/1812488.png,18,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 B8301416,Clash de Cartier earrings Small Model,7500,https://www.cartier.com/content/dam/rcq/car/19/15/81/7/1915817.png,24,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 B8301415,Clash de Cartier earrings Small Model,3900,https://www.cartier.com/content/dam/rcq/car/19/15/81/5/1915815.png,32,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N8515173,Clash de Cartier earrings Diamonds,13700,https://www.cartier.com/content/dam/rcq/car/18/12/45/3/1812453.png,45,onesize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 N8515218,Clash de Cartier earring Large Model,13700,https://www.cartier.com/content/dam/rcq/car/20/35/93/8/2035938.png,29,onesize,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
